feedback_id,customerID,submission_date,rating_score,feedback_text
FB-0004266,2632-UCGVD,2026-05-04,5,"Great experience, no issues."
FB-0004267,5445-PZWGX,2025-10-20,2,"Poor experience, frequent disconnects."
FB-0004268,1227-UDMZR,2025-08-15,5,"Great experience, no issues."
FB-0004269,5198-HQAEN,2025-11-24,1,Extremely dissatisfied.
FB-0004270,9170-CCKOU,2025-12-25,5,"Fast and reliable, highly recommend."
FB-0004271,2167-FQSTQ,2025-07-26,4,"Good service, but could be slightly faster."
FB-0004272,2819-GWENI,2025-11-25,5,"Great experience, no issues."
FB-0004273,1043-YCUTE,2025-07-07,3,Service is average. Room for improvement.
FB-0004274,3814-MLAXC,2026-06-27,1,"Very poor service, would not recommend."
FB-0004275,3572-UUHRS,2026-06-18,3,Service is average. Room for improvement.
FB-0004276,2692-PFYTJ,2025-09-08,5,"Excellent service, very satisfied!"
FB-0004277,1226-UDFZR,2025-09-16,5,"Fast and reliable, highly recommend."
FB-0004278,5955-EPOAZ,2026-05-18,1,Constantly having problems.
FB-0004279,6821-JPCDC,2026-01-03,5,"Fast and reliable, highly recommend."
FB-0004280,8815-LMFLX,2026-06-27,2,Not happy with the service.
FB-0004281,9135-HSWOC,2026-03-29,2,"Poor experience, frequent disconnects."
FB-0004282,8582-KRHPJ,2025-11-22,1,Extremely dissatisfied.
FB-0004283,5811-IWXYM,2025-12-11,4,Happy with the service overall.
FB-0004284,7044-YAACC,2025-12-28,4,Mostly positive experience.
FB-0004285,8189-XRIKE,2025-10-06,1,"Very poor service, would not recommend."
FB-0004286,1506-YJTYT,2026-06-09,1,"Very poor service, would not recommend."
FB-0004287,4123-DVHPH,2025-07-23,3,Service is average. Room for improvement.
FB-0004288,6425-YQLLO,2026-05-31,2,"Poor experience, frequent disconnects."
FB-0004289,5442-UTCVD,2025-07-22,4,Happy with the service overall.
FB-0004290,2228-BZDEE,2025-11-09,1,Extremely dissatisfied.
FB-0004291,7734-DBOAI,2026-04-14,2,Not happy with the service.
FB-0004292,2789-CZANW,2026-01-21,5,"Great experience, no issues."
FB-0004293,2091-RFFBA,2026-04-09,5,"Excellent service, very satisfied!"
FB-0004294,2114-MGINA,2026-05-27,1,Constantly having problems.
FB-0004295,7596-LDUXP,2026-04-24,5,"Great experience, no issues."
FB-0004296,3740-RLMVT,2025-08-26,1,Extremely dissatisfied.
FB-0004297,4489-SNOJF,2025-07-08,1,Extremely dissatisfied.
FB-0004298,2192-OZITF,2026-04-06,3,Had a few minor issues.
FB-0004299,5651-CPDND,2025-12-20,5,"Fast and reliable, highly recommend."
FB-0004300,2186-QZEYA,2025-12-12,1,Constantly having problems.
FB-0004301,1131-ALZWV,2025-07-13,5,"Great experience, no issues."
FB-0004302,7729-XBTWX,2025-12-11,4,"Good service, but could be slightly faster."
FB-0004303,9134-WYRVP,2026-05-26,4,Happy with the service overall.
FB-0004304,3284-SVCRO,2026-05-28,1,"Very poor service, would not recommend."
FB-0004305,9732-OUYRN,2026-02-03,1,Extremely dissatisfied.
FB-0004306,0559-CKHUS,2025-10-11,5,"Great experience, no issues."
FB-0004307,2931-SVLTV,2025-11-12,2,Not happy with the service.
FB-0004308,6899-PPEEA,2026-03-21,4,"Good service, but could be slightly faster."
FB-0004309,7504-UWHNB,2026-02-26,1,"Very poor service, would not recommend."
FB-0004310,2582-FFFZR,2025-10-31,4,"Good service, but could be slightly faster."
FB-0004311,8908-NMQTX,2025-10-29,3,"It's okay, but not great."
FB-0004312,2187-LZGPL,2026-01-20,3,Had a few minor issues.
FB-0004313,1431-AIDJQ,2026-04-20,4,Happy with the service overall.
FB-0004314,6288-LBEAR,2025-12-29,2,Customer support was not helpful.
FB-0004315,4597-NUCQV,2026-04-16,4,Happy with the service overall.
FB-0004316,9019-QVLZD,2025-10-04,5,"Fast and reliable, highly recommend."
FB-0004317,8413-YNHNV,2025-09-28,1,Extremely dissatisfied.
FB-0004318,5808-TOTXO,2025-11-15,5,"Excellent service, very satisfied!"
FB-0004319,4369-NYSCF,2025-11-15,3,Had a few minor issues.
FB-0004320,6333-YDVLT,2025-11-17,2,Not happy with the service.
FB-0004321,5324-KTGCG,2025-08-23,2,"Poor experience, frequent disconnects."
FB-0004322,5599-HVLTW,2026-06-14,3,"It's okay, but not great."
FB-0004323,7394-LWLYN,2025-09-03,1,"Very poor service, would not recommend."
FB-0004324,3707-LRWZD,2026-05-13,1,"Very poor service, would not recommend."
FB-0004325,6873-UDNLD,2026-05-20,4,Mostly positive experience.
FB-0004326,2700-LUEVA,2025-08-13,3,Service is average. Room for improvement.
FB-0004327,1455-ESIQH,2025-10-16,5,"Great experience, no issues."
FB-0004328,0958-YHXGP,2025-09-04,4,"Good service, but could be slightly faster."
FB-0004329,1101-SSWAG,2025-07-29,5,"Excellent service, very satisfied!"
FB-0004330,2979-SXESE,2026-04-25,4,Happy with the service overall.
FB-0004331,4013-TLDHQ,2025-08-25,1,"Very poor service, would not recommend."
FB-0004332,5743-KHMNA,2026-04-11,4,"Good service, but could be slightly faster."
FB-0004333,4194-FJARJ,2025-09-01,2,Customer support was not helpful.
FB-0004334,5325-UWTWJ,2025-11-20,2,"Poor experience, frequent disconnects."
FB-0004335,3969-GYXEL,2026-03-03,3,"It's okay, but not great."
FB-0004336,9208-OLGAQ,2026-05-08,3,"It's okay, but not great."
FB-0004337,3244-CQPHU,2026-06-15,3,Service is average. Room for improvement.
FB-0004338,2674-MLXMN,2026-06-15,3,Service is average. Room for improvement.
FB-0004339,9708-HPXWZ,2025-07-21,2,Not happy with the service.
FB-0004340,6992-TKNYO,2025-07-06,2,Customer support was not helpful.
FB-0004341,4468-YDOVK,2025-10-15,3,"It's okay, but not great."
FB-0004342,3754-DXMRT,2025-11-08,4,"Good service, but could be slightly faster."
FB-0004343,5792-JALQC,2025-11-25,5,"Fast and reliable, highly recommend."
FB-0004344,7130-VTEWQ,2026-03-25,3,Service is average. Room for improvement.
FB-0004345,2200-DSAAL,2026-03-18,3,"It's okay, but not great."
FB-0004346,4302-ZYFEL,2025-10-27,1,Extremely dissatisfied.
FB-0004347,9351-LZYGF,2026-03-01,3,"It's okay, but not great."
FB-0004348,4366-CTOUZ,2025-08-20,1,Constantly having problems.
FB-0004349,6121-VZNQB,2025-07-04,4,Mostly positive experience.
FB-0004350,7903-CMPEY,2025-12-06,2,Not happy with the service.
FB-0004351,1518-OMDIK,2025-10-07,4,Mostly positive experience.
FB-0004352,6671-NGWON,2025-09-06,3,Had a few minor issues.
FB-0004353,0595-ITUDF,2026-01-13,5,"Fast and reliable, highly recommend."
FB-0004354,6996-KNSML,2025-07-16,1,"Very poor service, would not recommend."
FB-0004355,1955-IBMMB,2025-12-17,3,Service is average. Room for improvement.
FB-0004356,0096-BXERS,2026-01-14,4,Mostly positive experience.
FB-0004357,3806-YAZOV,2025-11-28,4,Happy with the service overall.
FB-0004358,7998-ZLXWN,2026-02-20,1,"Very poor service, would not recommend."
FB-0004359,6253-WRFHY,2025-11-07,5,"Fast and reliable, highly recommend."
FB-0004360,9133-AYJZG,2025-09-22,3,"It's okay, but not great."
FB-0004361,2675-OTVVJ,2025-12-10,2,Not happy with the service.
FB-0004362,8680-CGLTP,2026-06-10,1,Constantly having problems.
FB-0004363,8430-TWCBX,2025-07-05,1,Extremely dissatisfied.
FB-0004364,5018-GWURO,2025-08-15,5,"Great experience, no issues."
FB-0004365,6741-QRLUP,2025-12-06,1,Constantly having problems.
FB-0004366,4737-HOBAX,2026-05-12,2,"Poor experience, frequent disconnects."
FB-0004367,0537-QYZZN,2025-10-09,4,Happy with the service overall.
FB-0004368,3340-QBBFM,2025-07-26,3,Had a few minor issues.
FB-0004369,1704-NRWYE,2026-06-02,2,"Poor experience, frequent disconnects."
FB-0004370,2592-SEIFQ,2025-11-25,5,"Excellent service, very satisfied!"
FB-0004371,8200-KLNYW,2026-02-28,1,Extremely dissatisfied.
FB-0004372,3372-CDXFJ,2025-07-03,4,"Good service, but could be slightly faster."
FB-0004373,4781-ZXYGU,2025-10-08,3,Had a few minor issues.
FB-0004374,7632-YUTXB,2025-07-03,1,Extremely dissatisfied.
FB-0004375,2718-YSKCS,2025-12-31,2,Customer support was not helpful.
FB-0004376,9896-UYMIE,2026-05-18,5,"Great experience, no issues."
FB-0004377,0853-NWIFK,2025-10-17,1,Constantly having problems.
FB-0004378,8212-CRQXP,2026-02-12,2,"Poor experience, frequent disconnects."
FB-0004379,6980-CDGFC,2026-05-16,1,"Very poor service, would not recommend."
FB-0004380,7691-XVTZH,2026-02-14,4,"Good service, but could be slightly faster."
FB-0004381,2520-SGTTA,2026-05-04,1,"Very poor service, would not recommend."
FB-0004382,7481-ATQQS,2025-12-07,1,Constantly having problems.
FB-0004383,2277-VWCNI,2026-06-05,4,"Good service, but could be slightly faster."
FB-0004384,1088-CNNKB,2026-05-09,1,Extremely dissatisfied.
FB-0004385,8642-GVWRF,2026-06-01,5,"Fast and reliable, highly recommend."
FB-0004386,1930-BZLHI,2025-07-27,3,Had a few minor issues.
FB-0004387,3400-ESFUW,2026-06-06,3,Had a few minor issues.
FB-0004388,5868-YTYKS,2025-10-07,2,Not happy with the service.
FB-0004389,3525-DVKFN,2026-02-03,1,Extremely dissatisfied.
FB-0004390,1482-OXZSY,2026-03-25,3,Service is average. Room for improvement.
FB-0004391,0377-JBKKT,2026-04-01,4,Mostly positive experience.
FB-0004392,5778-BVOFB,2026-03-28,2,"Poor experience, frequent disconnects."
FB-0004393,3373-YZZYM,2025-10-05,3,"It's okay, but not great."
FB-0004394,2057-ZBLPD,2025-09-01,5,"Great experience, no issues."
FB-0004395,0228-MAUWC,2025-11-27,1,"Very poor service, would not recommend."
FB-0004396,5502-RLUYV,2025-11-12,1,Extremely dissatisfied.
FB-0004397,0023-HGHWL,2026-04-22,3,Had a few minor issues.
FB-0004398,7663-YJHSN,2025-10-22,4,"Good service, but could be slightly faster."
FB-0004399,4915-BFSXL,2026-05-11,3,"It's okay, but not great."
FB-0004400,3086-RUCRN,2025-12-13,5,"Excellent service, very satisfied!"
FB-0004401,5215-LNLDJ,2026-01-11,3,Had a few minor issues.
FB-0004402,7576-JMYWV,2026-06-10,4,"Good service, but could be slightly faster."
FB-0004403,9039-RBEEE,2025-07-01,3,Service is average. Room for improvement.
FB-0004404,0257-KXZGU,2025-07-31,3,"It's okay, but not great."
FB-0004405,1307-ATKGB,2025-08-17,1,Constantly having problems.
FB-0004406,8417-FMLZI,2025-12-13,1,Constantly having problems.
FB-0004407,3714-XPXBW,2025-11-12,2,"Poor experience, frequent disconnects."
FB-0004408,1850-AKQEP,2025-11-29,5,"Fast and reliable, highly recommend."
FB-0004409,2824-DXNKN,2025-10-24,5,"Great experience, no issues."
FB-0004410,5227-JSCFE,2025-07-21,5,"Excellent service, very satisfied!"
FB-0004411,0848-ZGQIJ,2026-03-15,2,Customer support was not helpful.
FB-0004412,3621-CHYVB,2025-08-01,1,Extremely dissatisfied.
FB-0004413,8042-RNLKO,2025-11-06,3,Service is average. Room for improvement.
FB-0004414,1792-UXAFY,2026-01-12,2,Customer support was not helpful.
FB-0004415,5372-FBKBN,2026-01-14,2,Customer support was not helpful.
FB-0004416,0420-TXVSG,2025-10-12,1,Constantly having problems.
FB-0004417,6217-TOWGS,2025-10-02,3,"It's okay, but not great."
FB-0004418,0515-YPMCW,2026-06-27,4,Mostly positive experience.
FB-0004419,0378-XSZPU,2025-12-24,5,"Great experience, no issues."
FB-0004420,1045-LTCYT,2025-08-10,4,Happy with the service overall.
FB-0004421,1544-JJMYL,2025-08-18,2,Customer support was not helpful.
FB-0004422,4636-JGAAI,2025-11-25,5,"Excellent service, very satisfied!"
FB-0004423,6874-SGLHU,2025-09-07,2,Not happy with the service.
FB-0004424,5951-AOFIH,2025-08-01,4,"Good service, but could be slightly faster."
FB-0004425,4729-XKASR,2026-06-13,3,"It's okay, but not great."
FB-0004426,3059-NGMXB,2025-09-22,5,"Great experience, no issues."
FB-0004427,8652-YHIYU,2026-05-31,3,Service is average. Room for improvement.
FB-0004428,5278-PNYOX,2025-11-06,4,Happy with the service overall.
FB-0004429,5449-FIBXJ,2026-06-24,1,Constantly having problems.
FB-0004430,3486-HOOGQ,2025-11-13,3,Service is average. Room for improvement.
FB-0004431,5061-PBXFW,2025-08-17,1,Constantly having problems.
FB-0004432,8630-FJLIB,2026-02-25,1,Extremely dissatisfied.
FB-0004433,3891-NLXJB,2025-11-23,3,"It's okay, but not great."
FB-0004434,4749-OJKQU,2026-03-09,4,Happy with the service overall.
FB-0004435,0577-WHMEV,2025-11-16,1,"Very poor service, would not recommend."
FB-0004436,5453-AXEPF,2026-01-04,3,Had a few minor issues.
FB-0004437,3639-XJHKQ,2026-05-03,2,Not happy with the service.
FB-0004438,3716-LRGXK,2026-04-17,4,"Good service, but could be slightly faster."
FB-0004439,2263-SFSQZ,2025-12-20,2,Customer support was not helpful.
FB-0004440,9950-MTGYX,2026-04-01,2,Not happy with the service.
FB-0004441,3397-AVTKU,2026-05-29,1,Extremely dissatisfied.
FB-0004442,4825-FUREZ,2025-07-07,5,"Great experience, no issues."
FB-0004443,9837-BMCLM,2025-11-30,4,Happy with the service overall.
FB-0004444,2672-OJQZP,2025-07-27,1,Extremely dissatisfied.
FB-0004445,0137-UDEUO,2026-01-22,2,Customer support was not helpful.
FB-0004446,3134-DSHVC,2026-03-14,1,"Very poor service, would not recommend."
FB-0004447,6161-UUUTA,2025-06-29,2,Customer support was not helpful.
FB-0004448,7821-DPRQE,2026-01-18,5,"Fast and reliable, highly recommend."
FB-0004449,6543-XRMYR,2025-07-16,1,"Very poor service, would not recommend."
FB-0004450,2001-EWBQU,2026-04-23,4,Mostly positive experience.
FB-0004451,4925-LMHOK,2025-08-06,5,"Fast and reliable, highly recommend."
FB-0004452,1608-GMEWB,2025-09-22,5,"Fast and reliable, highly recommend."
FB-0004453,6695-AMZUF,2025-07-27,2,Not happy with the service.
FB-0004454,1455-UGQVH,2025-12-03,1,Extremely dissatisfied.
FB-0004455,8410-BGQXN,2025-07-13,2,Not happy with the service.
FB-0004456,8280-MQRQN,2026-04-05,2,Not happy with the service.
FB-0004457,1619-YWUBB,2025-09-30,3,Had a few minor issues.
FB-0004458,7611-YKYTC,2026-02-15,2,Not happy with the service.
FB-0004459,2037-SGXHH,2026-03-30,4,Happy with the service overall.
FB-0004460,3178-FESZO,2026-05-22,2,Customer support was not helpful.
FB-0004461,0365-GXEZS,2025-12-28,1,Extremely dissatisfied.
FB-0004462,0082-OQIQY,2026-01-15,5,"Fast and reliable, highly recommend."
FB-0004463,6087-MVHJH,2026-03-08,4,Mostly positive experience.
FB-0004464,4603-JANFB,2025-11-15,4,"Good service, but could be slightly faster."
FB-0004465,3018-TFTSU,2026-05-10,3,Had a few minor issues.
FB-0004466,3606-SBKRY,2026-05-31,5,"Excellent service, very satisfied!"
FB-0004467,4806-KEXQR,2025-11-28,2,"Poor experience, frequent disconnects."
FB-0004468,0667-NSRGI,2026-03-30,4,Mostly positive experience.
FB-0004469,7083-YNSKY,2026-05-09,3,"It's okay, but not great."
FB-0004470,6893-ODYYE,2026-04-10,2,"Poor experience, frequent disconnects."
FB-0004471,8242-JSVBO,2025-12-18,1,Constantly having problems.
FB-0004472,2479-BRAMR,2026-06-11,4,Mostly positive experience.
FB-0004473,9541-ZPSEA,2026-03-20,4,Happy with the service overall.
FB-0004474,2665-NPTGL,2026-05-20,5,"Great experience, no issues."
FB-0004475,1139-WUOAH,2026-03-07,1,Extremely dissatisfied.
FB-0004476,4693-VWVBO,2026-01-26,2,Not happy with the service.
FB-0004477,7434-SHXLS,2025-12-06,2,Customer support was not helpful.
FB-0004478,6937-GCDGQ,2025-10-22,2,Customer support was not helpful.
FB-0004479,0988-JRWWP,2025-08-16,1,"Very poor service, would not recommend."
FB-0004480,5075-JSDKI,2025-08-20,2,"Poor experience, frequent disconnects."
FB-0004481,7908-QCBCA,2026-04-22,3,"It's okay, but not great."
FB-0004482,8644-XYTSV,2026-05-15,2,"Poor experience, frequent disconnects."
FB-0004483,6711-FLDFB,2025-10-06,4,"Good service, but could be slightly faster."
FB-0004484,3873-WOSBC,2026-01-12,5,"Fast and reliable, highly recommend."
FB-0004485,7465-ZZRVX,2026-06-15,3,"It's okay, but not great."
FB-0004486,7975-JMZNT,2025-12-03,3,"It's okay, but not great."
FB-0004487,7251-XFOIL,2025-10-03,5,"Excellent service, very satisfied!"
FB-0004488,4116-IQRFR,2025-12-03,5,"Excellent service, very satisfied!"
FB-0004489,3714-JTVOV,2026-03-16,2,"Poor experience, frequent disconnects."
FB-0004490,8259-DZLIZ,2025-10-15,1,Extremely dissatisfied.
FB-0004491,0442-ZXKVS,2026-02-10,3,Had a few minor issues.
FB-0004492,7853-WNZSY,2026-05-23,1,"Very poor service, would not recommend."
FB-0004493,3120-FAZKD,2026-06-14,2,Not happy with the service.
FB-0004494,8606-OEGQZ,2025-09-16,3,Service is average. Room for improvement.
FB-0004495,0225-ZORZP,2025-10-14,5,"Excellent service, very satisfied!"
FB-0004496,4702-IOQDC,2026-02-11,5,"Fast and reliable, highly recommend."
FB-0004497,9489-JMTTN,2026-05-22,3,Had a few minor issues.
FB-0004498,0575-CUQOV,2025-10-25,5,"Great experience, no issues."
FB-0004499,0967-BMLBD,2025-08-07,5,"Great experience, no issues."
FB-0004500,6178-KFNHS,2025-07-22,2,Not happy with the service.
FB-0004501,2830-LEWOA,2025-07-03,1,"Very poor service, would not recommend."
FB-0004502,5006-MXVRN,2025-08-10,1,Constantly having problems.
FB-0004503,1264-BYWMS,2025-10-07,2,Not happy with the service.
FB-0004504,9658-WYUFB,2025-12-26,3,Service is average. Room for improvement.
FB-0004505,8327-WKMIE,2025-08-25,4,Mostly positive experience.
FB-0004506,6917-FIJHC,2025-08-09,3,"It's okay, but not great."
FB-0004507,5329-KRDTM,2026-01-02,1,Constantly having problems.
FB-0004508,7797-EJMDP,2026-02-05,1,Extremely dissatisfied.
FB-0004509,3530-VWVGU,2025-06-30,1,"Very poor service, would not recommend."
FB-0004510,2013-SGDXK,2026-04-09,3,Had a few minor issues.
FB-0004511,6368-NWMCE,2026-02-14,1,Constantly having problems.
FB-0004512,3633-CDBUW,2025-09-28,5,"Great experience, no issues."
FB-0004513,0707-HOVVN,2025-08-23,3,"It's okay, but not great."
FB-0004514,8580-QVLOC,2026-06-01,3,Had a few minor issues.
FB-0004515,3956-MGXOG,2025-08-25,1,Extremely dissatisfied.
FB-0004516,9274-UARKJ,2026-05-03,3,Service is average. Room for improvement.
FB-0004517,4077-HWUYD,2026-02-12,3,Had a few minor issues.
FB-0004518,2012-NWRPA,2025-08-07,4,Mostly positive experience.
FB-0004519,8808-ELEHO,2026-01-09,3,Service is average. Room for improvement.
FB-0004520,0103-CSITQ,2025-12-30,5,"Excellent service, very satisfied!"
FB-0004521,3506-LCJDC,2025-12-03,1,"Very poor service, would not recommend."
FB-0004522,8671-KKKOS,2026-02-12,5,"Fast and reliable, highly recommend."
FB-0004523,7305-ZWMAJ,2025-09-13,5,"Fast and reliable, highly recommend."
FB-0004524,9518-XXBXE,2026-01-25,5,"Great experience, no issues."
FB-0004525,3934-HXCFZ,2026-02-28,4,Mostly positive experience.
FB-0004526,6578-KRMAW,2026-03-06,3,Had a few minor issues.
FB-0004527,4860-IJUDE,2025-11-15,2,Customer support was not helpful.
FB-0004528,7666-WKRON,2025-06-29,4,"Good service, but could be slightly faster."
FB-0004529,9688-YGXVR,2026-03-16,4,"Good service, but could be slightly faster."
FB-0004530,0423-UDIJQ,2025-09-05,1,Constantly having problems.
FB-0004531,1945-XISKS,2026-05-29,1,"Very poor service, would not recommend."
FB-0004532,4910-AQFFX,2025-07-09,2,Customer support was not helpful.
FB-0004533,2154-KVJFF,2026-05-29,1,"Very poor service, would not recommend."
FB-0004534,5360-LJCNJ,2026-05-10,3,Had a few minor issues.
FB-0004535,2607-FBDFF,2026-05-22,4,Happy with the service overall.
FB-0004536,9647-ERGBE,2026-06-24,5,"Great experience, no issues."
FB-0004537,3428-XZMAZ,2025-10-16,5,"Fast and reliable, highly recommend."
FB-0004538,1100-DDVRV,2026-02-19,4,Happy with the service overall.
FB-0004539,0378-TOVMS,2025-08-07,4,Mostly positive experience.
FB-0004540,4355-HBJHH,2025-12-30,4,Happy with the service overall.
FB-0004541,6728-WYQBC,2025-09-25,1,"Very poor service, would not recommend."
FB-0004542,9058-CBREO,2025-08-26,2,"Poor experience, frequent disconnects."
FB-0004543,9029-FEGVJ,2025-08-17,1,"Very poor service, would not recommend."
FB-0004544,7216-KAOID,2026-06-19,2,Customer support was not helpful.
FB-0004545,0318-QUUOB,2025-12-02,2,Not happy with the service.
FB-0004546,6145-NNPNO,2025-07-18,2,Customer support was not helpful.
